id,normalized_id,signal_key,signal_value,signal_weight,created_at
679,1152,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:37.930687+09
680,1153,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:38.095252+09
681,1164,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:38.257744+09
682,1165,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:38.420104+09
683,1166,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:38.591247+09
684,1169,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:38.753164+09
685,1170,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:38.915294+09
686,1171,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:39.079162+09
687,1174,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:39.242991+09
688,1175,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:39.408339+09
689,1176,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:39.570408+09
690,1197,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:39.734208+09
691,1198,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:39.896364+09
692,1199,CONTINUATION_FLOW,1,0.4,2026-01-22 03:41:40.058713+09
693,1202,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:25.933608+09
694,1203,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.069489+09
695,1204,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.204286+09
696,1209,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.338799+09
697,1210,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.473406+09
698,1211,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.607901+09
699,1220,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.742823+09
700,1221,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:26.877672+09
701,1222,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.012368+09
702,1225,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.146976+09
703,1226,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.283082+09
704,1227,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.417727+09
705,1230,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.555261+09
706,1231,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.690622+09
707,1232,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.825724+09
708,1235,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:27.961497+09
709,1236,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.096524+09
710,1237,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.231579+09
711,1240,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.36634+09
712,1241,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.501711+09
713,1242,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.636887+09
714,1245,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.77159+09
715,1246,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:28.90605+09
716,1247,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.041022+09
717,1252,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.175405+09
718,1253,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.310263+09
719,1254,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.445285+09
720,1259,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.580461+09
721,1260,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.715542+09
722,1261,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.850452+09
723,1264,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:29.985486+09
724,1265,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.122374+09
725,1266,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.257416+09
726,1269,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.392458+09
727,1270,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.52727+09
728,1271,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.661952+09
729,1274,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.79667+09
730,1275,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:30.931423+09
731,1276,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:31.066073+09
732,1279,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:31.200759+09
733,1282,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:31.335587+09
734,1283,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:31.470451+09
735,1284,CONTINUATION_FLOW,1,0.4,2026-01-23 03:32:31.605044+09
736,1305,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:22.553107+09
737,1306,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:22.690631+09
738,1307,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:22.823599+09
739,1312,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:22.956585+09
740,1313,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.091251+09
741,1314,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.22415+09
742,1317,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.358097+09
743,1318,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.490709+09
744,1319,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.625588+09
745,1322,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.758478+09
746,1323,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:23.891351+09
747,1324,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.024072+09
748,1327,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.156686+09
749,1328,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.289253+09
750,1329,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.421947+09
751,1332,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.554604+09
752,1333,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.687623+09
753,1334,CONTINUATION_FLOW,1,0.4,2026-01-24 03:33:24.820173+09
754,1345,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:44.740629+09
755,1346,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:44.926678+09
756,1347,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:45.111952+09
757,1350,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:45.297516+09
758,1351,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:45.482576+09
759,1352,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:45.667821+09
760,1355,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:45.853251+09
761,1356,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:46.038476+09
762,1357,CONTINUATION_FLOW,1,0.4,2026-01-25 03:29:46.223836+09
