event_id,occurred_at,workspace_id,thread_id,trace_id,actor,event_kind,phase,payload,confidence,risk,path,verdict,latency_ms,token_count
53bb30a9-ea34-4147-85da-2e46e8ca02f8,2026-02-24 16:40:04.990328+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,928,1f281c6a-f88f-479c-ae0f-b93030d805d3,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""NORMAL"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
f8b8f5a9-935b-4e0d-96ba-ddfd7938bfb9,2026-02-24 16:40:04.993963+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,928,1f281c6a-f88f-479c-ae0f-b93030d805d3,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""NORMAL""}",0.6,,NORMAL,APPROVE,,
1db9d437-42d1-48bd-8d01-b70420a748a2,2026-02-24 16:40:05.029994+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,928,1f281c6a-f88f-479c-ae0f-b93030d805d3,TOOL,tool_call,execution,"{""task"": ""WEB_FETCH"", ""status"": ""planned"", ""toolRunId"": ""6d43d7c5-7445-4905-9922-15cc32af045d"", ""inputsHash"": ""4d54eacdea6959db39dc0739881a4ab306aa4df3af50a2a19bf90a7fa9e79043""}",,,,,,
30ad77a7-6cfc-401b-ba44-0e78d3a84675,2026-02-24 16:40:05.036125+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,928,1f281c6a-f88f-479c-ae0f-b93030d805d3,TOOL,tool_call,execution,"{""task"": ""WEB_FETCH"", ""status"": ""running"", ""toolRunId"": ""6d43d7c5-7445-4905-9922-15cc32af045d"", ""inputsHash"": ""4d54eacdea6959db39dc0739881a4ab306aa4df3af50a2a19bf90a7fa9e79043""}",,,,,,
dfb4cf3b-614c-4d4c-9225-fc38d04e08b3,2026-02-24 16:40:05.043403+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,928,1f281c6a-f88f-479c-ae0f-b93030d805d3,TOOL,tool_call,execution,"{""task"": ""WEB_FETCH"", ""status"": ""finished"", ""toolRunId"": ""6d43d7c5-7445-4905-9922-15cc32af045d"", ""inputsHash"": ""4d54eacdea6959db39dc0739881a4ab306aa4df3af50a2a19bf90a7fa9e79043""}",,,,,,
060146bf-bdde-413e-b6e8-396b8fff1bc6,2026-02-24 16:40:05.377478+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
b186e0f7-438a-4c1d-8b0f-c2748153b214,2026-02-24 16:40:34.459047+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,928,1f281c6a-f88f-479c-ae0f-b93030d805d3,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 2473, ""stream"": true}",,,,,,
c0d733b0-97b7-4fb6-8263-68cda328bf95,2026-02-24 16:40:34.477762+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
94e873a3-2c3e-4b95-ad09-5babd76df5c9,2026-02-24 20:24:33.109984+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,ff844c0d-94f4-400f-8430-bfac74206082,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 5436}",,,,,,
15874862-ff2e-4998-89f7-e7c11fe72659,2026-02-24 20:24:34.156526+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,ff844c0d-94f4-400f-8430-bfac74206082,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.6697821672322685, ""reasons"": [""LONG_INPUT""], ""uncertainty"": 0.6604356655354631, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
5b6fbeeb-231c-40b3-8b1a-705c2b33acbc,2026-02-24 20:24:34.171029+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,ff844c0d-94f4-400f-8430-bfac74206082,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""NORMAL"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 5436, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.7410000000000001}, ""latencyMs"": 18}",,,,,,
c3f8ca3d-ced5-48fa-8c60-0ad6f085d797,2026-02-24 20:24:34.191719+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,ff844c0d-94f4-400f-8430-bfac74206082,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""NORMAL"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
cc8276d2-f597-4b01-b1fc-73f5b8fe7905,2026-02-24 20:24:34.19766+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,ff844c0d-94f4-400f-8430-bfac74206082,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""NORMAL""}",0.6,,NORMAL,APPROVE,,
b2f6be32-ff5b-483d-bf30-b942438cdaba,2026-02-24 20:42:17.673194+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,c6d2b03a-47b0-4302-9aa7-07ecdb9dacf3,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 5436}",,,,,,
11fda4f0-6391-46a6-abd9-7a937779ce5f,2026-02-24 20:42:18.485873+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,c6d2b03a-47b0-4302-9aa7-07ecdb9dacf3,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.6697821672322685, ""reasons"": [""LONG_INPUT""], ""uncertainty"": 0.6604356655354631, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
eeec91eb-2811-4885-a466-783f2865edd7,2026-02-24 20:42:18.487274+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,c6d2b03a-47b0-4302-9aa7-07ecdb9dacf3,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""NORMAL"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 5436, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.7410000000000001}, ""latencyMs"": 2}",,,,,,
31b0140f-4897-4f9f-bd3c-1b15a8d572f2,2026-02-24 20:42:18.504536+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,c6d2b03a-47b0-4302-9aa7-07ecdb9dacf3,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""NORMAL"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
78b73f14-6980-4d7e-98b9-b2129730c468,2026-02-24 20:42:18.559841+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,c6d2b03a-47b0-4302-9aa7-07ecdb9dacf3,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.6,,NORMAL,APPROVE,,
fa5c7fd3-f693-4ffb-ae22-072436e90964,2026-02-24 20:42:25.870265+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
3eef3399-9b09-49d1-a538-9b7f593061d0,2026-02-24 20:43:12.907433+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,927,c6d2b03a-47b0-4302-9aa7-07ecdb9dacf3,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 6893, ""stream"": true}",,,,,,
f55cc3d0-a85c-4905-8e57-45626254406f,2026-02-24 20:43:12.931542+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
dfb85fab-49aa-4d49-92b2-7a7c5e36c2cc,2026-02-24 21:03:03.087418+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,929,8f1a82ce-8234-4c90-a292-b33d478f54a5,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 5369}",,,,,,
c832ed43-ea1a-4c5b-b70c-4ec102b90fb2,2026-02-24 21:03:03.701807+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,929,8f1a82ce-8234-4c90-a292-b33d478f54a5,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.7388500060842489, ""reasons"": [""LONG_INPUT""], ""uncertainty"": 0.5222999878315022, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
482512bc-639b-4d30-819f-5dab3a535119,2026-02-24 21:03:03.715885+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,929,8f1a82ce-8234-4c90-a292-b33d478f54a5,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 5369, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.525}, ""latencyMs"": 3}",,,,,,
b4e73240-5749-4abf-9ba3-450aef85b1f3,2026-02-24 21:03:03.718474+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,929,8f1a82ce-8234-4c90-a292-b33d478f54a5,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
357616f2-4024-4fbc-97af-77a44b7afda4,2026-02-24 21:03:03.7335+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,929,8f1a82ce-8234-4c90-a292-b33d478f54a5,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.6,,DEEP,APPROVE,,
96da49d9-9714-423d-aefd-087ae2478b94,2026-02-24 21:03:10.014181+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
199e3419-eb04-4551-8d3d-d2468b9daf83,2026-02-24 21:03:42.22724+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,929,8f1a82ce-8234-4c90-a292-b33d478f54a5,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 3719, ""stream"": true}",,,,,,
9e3a4a32-3a1b-4548-a32b-cdf00886aeff,2026-02-24 21:03:42.24762+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
0feff8b8-5c0f-4a5c-af4c-279bd1869bd6,2026-02-24 21:28:16.940363+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,205b30ed-3492-4e80-ab6f-ea065cb9132b,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 5369}",,,,,,
fb626434-89e0-4275-9723-21ef1e913992,2026-02-24 21:28:17.500906+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,205b30ed-3492-4e80-ab6f-ea065cb9132b,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.7388500060842489, ""reasons"": [""LONG_INPUT""], ""uncertainty"": 0.5222999878315022, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
2edbe268-2053-4da2-8ee5-87aea76a06f6,2026-02-24 21:28:17.502849+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,205b30ed-3492-4e80-ab6f-ea065cb9132b,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 5369, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.525}, ""latencyMs"": 3}",,,,,,
75051c9f-286c-4c68-a873-68312c4c59ee,2026-02-24 21:28:17.513911+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,205b30ed-3492-4e80-ab6f-ea065cb9132b,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
20c82b72-2d9a-4f9d-91d8-ef2931314853,2026-02-24 21:28:17.516809+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,205b30ed-3492-4e80-ab6f-ea065cb9132b,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.6,,DEEP,APPROVE,,
8c51ba7d-8dfc-434f-97bd-8d3d23fd53d9,2026-02-24 21:28:23.032602+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
c23ae96c-06c8-4a1c-b01d-17d246ac9611,2026-02-24 21:28:57.501303+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,205b30ed-3492-4e80-ab6f-ea065cb9132b,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 4824, ""stream"": true}",,,,,,
14fab1e0-280f-4a47-9664-641ddd2eff34,2026-02-24 21:28:57.530294+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
339f179a-4c3d-49da-aafa-e826ba03f9ad,2026-02-24 21:30:34.321733+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,4d6d6989-7325-4c6f-940b-9615084a5d71,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 50}",,,,,,
945aece2-e69d-4e3f-9e25-f11f65a0370e,2026-02-24 21:30:34.343526+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,4d6d6989-7325-4c6f-940b-9615084a5d71,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.8721432800937579, ""reasons"": [""FS_MEDIUM"", ""VERDICT_WEAK"", ""LOW_ANCHOR""], ""uncertainty"": 0.2557134398124843, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
14e35a67-e751-47ec-9f5c-e546f45feba9,2026-02-24 21:30:34.344424+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,4d6d6989-7325-4c6f-940b-9615084a5d71,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""inputLength"": 50, ""verifierVerdict"": ""WEAK"", ""anchorConfidence"": 0.28425}, ""latencyMs"": 2}",,,,,,
526c5d03-f8d5-4cce-9254-0c005ddb933d,2026-02-24 21:30:34.35404+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,4d6d6989-7325-4c6f-940b-9615084a5d71,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
e4a9829d-5097-497d-8ec7-fbcd4337a62f,2026-02-24 21:30:34.358523+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,4d6d6989-7325-4c6f-940b-9615084a5d71,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""MEDIUM"", ""cognitiveLoad"": ""low"", ""verifierVerdict"": ""WEAK"", ""resolvedThinkingProfile"": ""NORMAL"", ""requestedThinkingProfile"": ""NORMAL""}",0.33,,DEEP,APPROVE,,
42ab5b6c-0b42-4595-8fdf-6583f5133055,2026-02-24 21:30:35.013193+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 4048}",,,,,,
7a6a120b-64da-4d89-8851-e9cd0c2ffd55,2026-02-24 21:31:25.651059+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,4d6d6989-7325-4c6f-940b-9615084a5d71,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 7332, ""stream"": true}",,,,,,
408f5775-c31e-45a9-8ba8-fe760220752d,2026-02-24 21:53:04.262861+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,5f29ecd3-19e1-450a-97de-9220568e3739,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 5380}",,,,,,
1d99889b-5197-401a-827d-6f6767e7d85b,2026-02-24 21:53:05.172199+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,5f29ecd3-19e1-450a-97de-9220568e3739,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.7261547538650601, ""reasons"": [""LONG_INPUT""], ""uncertainty"": 0.5476904922698798, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
96e053f8-dcc1-4814-baa9-8aa8067d2dbe,2026-02-24 21:53:05.17404+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,5f29ecd3-19e1-450a-97de-9220568e3739,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 5380, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.606}, ""latencyMs"": 3}",,,,,,
92488850-218f-4875-bf3d-d3a8de3a23d4,2026-02-24 21:53:05.184575+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,5f29ecd3-19e1-450a-97de-9220568e3739,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
1bb06d09-ee01-4dc6-987b-612afd417d56,2026-02-24 21:53:05.197137+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,5f29ecd3-19e1-450a-97de-9220568e3739,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""NORMAL""}",0.6,,DEEP,APPROVE,,
3b33cef9-fc60-49c7-bae2-d0b858e969f3,2026-02-24 21:53:44.348683+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
24e55183-8572-40bd-938e-1db16e0dbbfd,2026-02-24 21:54:31.533863+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
626380ee-b8d8-4ddc-bae3-f25458f30508,2026-02-24 21:55:09.232381+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,930,5f29ecd3-19e1-450a-97de-9220568e3739,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 10822, ""stream"": true}",,,,,,
0106bb4c-07ea-4fb5-b9b0-236c747b064b,2026-02-24 21:55:09.279407+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
6554c6ac-98c1-40cf-b66f-a697c41d0f58,2026-02-24 21:55:47.863949+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
eeb37add-5761-484f-9e83-b761af6ab2a4,2026-02-24 22:09:06.567201+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,931,99affe10-4e46-4dcd-b699-de62b010d187,USER,message,chat,"{""ip"": ""118.130.35.84"", ""stage"": ""user_prompt"", ""stream"": true, ""messageLength"": 5380}",,,,,,
97511ed1-740d-4dfd-b1a0-cbc45e3b7c22,2026-02-24 22:09:07.806119+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,931,99affe10-4e46-4dcd-b699-de62b010d187,YUA,decision,decision,"{""kind"": ""yua_max_hint"", ""risk"": 0.7388500060842489, ""reasons"": [""LONG_INPUT""], ""uncertainty"": 0.5222999878315022, ""recommendedThinkingProfile"": ""DEEP""}",,,,,,
71fe27e7-7263-4856-b2ea-a595404b9999,2026-02-24 22:09:08.008725+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,931,99affe10-4e46-4dcd-b699-de62b010d187,YUA,decision,decision,"{""kind"": ""yua_max_v1_hint"", ""error"": ""request to http://127.0.0.1:8017/v1/evaluate failed, reason: connect ECONNREFUSED 127.0.0.1:8017"", ""input"": {""path"": ""DEEP"", ""modality"": ""TEXT_ONLY"", ""turnFlow"": ""NEW"", ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""inputLength"": 5380, ""verifierVerdict"": ""PASS"", ""anchorConfidence"": 0.525}, ""latencyMs"": 123}",,,,,,
a48ef603-2ea4-4403-8701-8a472adbd8c7,2026-02-24 22:09:08.014417+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,931,99affe10-4e46-4dcd-b699-de62b010d187,YUA,decision,decision,"{""kind"": ""control_plane_effect"", ""path"": ""DEEP"", ""biasDelta"": 0, ""baseConfidenceCut"": 0.65, ""learningBiasApplied"": false, ""dynamicConfidenceCut"": 0.65}",,,,,,
ca159be3-cda9-433b-bbb6-b9e59624c973,2026-02-24 22:09:08.018385+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,931,99affe10-4e46-4dcd-b699-de62b010d187,YUA,decision,decision,"{""kind"": ""thinking_profile_decision"", ""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""failureRisk"": ""LOW"", ""cognitiveLoad"": ""high"", ""verifierVerdict"": ""PASS"", ""resolvedThinkingProfile"": ""DEEP"", ""requestedThinkingProfile"": ""DEEP""}",0.6,,DEEP,APPROVE,,
bfeeacb9-c4db-4165-a877-deb6a068122e,2026-02-24 22:09:33.939929+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
ddb0297b-a84a-431b-b7b9-6b5a69e5e039,2026-02-24 22:10:16.85366+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
6045acdf-c71c-4823-9f4e-efd40a5555fb,2026-02-24 22:10:47.291521+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,931,99affe10-4e46-4dcd-b699-de62b010d187,YUA,message,chat,"{""stage"": ""assistant_materialized"", ""length"": 10367, ""stream"": true}",,,,,,
df188a85-c579-46dc-8edd-58a3d7ff6570,2026-02-24 22:10:47.355852+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
b392bf66-a492-4e4d-b274-dceb475936db,2026-02-24 22:11:28.944612+09,97785933-7c12-4ad2-b888-7b4d864e1a0b,,unknown,MODEL,execution,execution,"{""mode"": ""DEEP"", ""model"": ""yua-pro"", ""stage"": ""model_call"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
